budget,genres,homepage,id,keywords,overview,production_companies,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,year,Drama,Comedy,Action,Adventure,Horror,Crime,Thriller,Animation,Fantasy,Romance,Science Fiction,Documentary,Family,Mystery,Music,Western,History,War,TV Movie,Foreign,year_int,buying_power,revenue_adj,budget_adj,primary_genre
6500000,"{""28"": ""Action"", ""12"": ""Adventure"", ""18"": ""Drama"", ""10751"": ""Family""}",,34723,"[{""id"": 168598, ""name"": ""southern accent""}, {""id"": 170444, ""name"": ""wanted man""}, {""id"": 170450, ""name"": ""lynch mob""}, {""id"": 170452, ""name"": ""reflection in water""}, {""id"": 170457, ""name"": ""lesson""}, {""id"": 170461, ""name"": ""nosebleed""}, {""id"": 170465, ""name"": ""bloodhound""}, {""id"": 170466, ""name"": ""fake accent""}, {""id"": 170468, ""name"": ""grave digging""}]","Climb aboard for an extraordinary version of Mark Twain's sweeping adventure when Walt Disney presents The Adventures of Huck Finn, starring Elijah Wood (The Lord of the Rings). Directed by Stephen Sommers (The Mummy, The Mummy Returns), it's the unforgettable saga of a mischievous youngster and a runaway slave","[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",4/2/93,0,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",For anyone who has ever dreamed of running away from it all,The Adventures of Huck Finn,6.2,42,1993,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,1.10558531,0,7186304.515, Action
12500000,"{""28"": ""Action"", ""53"": ""Thriller"", ""80"": ""Crime"", ""10749"": ""Romance""}",,319,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33625, ""name"": ""illegal prostitution""}, {""id"": 163656, ""name"": ""gun violence""}]","Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.","[{""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""August Entertainment"", ""id"": 3322}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]",9/9/93,12281551,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]","Stealing, Cheating, Killing. Who said romance was dead?",True Romance,7.5,749,1993,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1.10558531,13578302.37,13819816.38, Action
21000000,"{""28"": ""Action"", ""12"": ""Adventure"", ""35"": ""Comedy"", ""10751"": ""Family"", ""14"": ""Fantasy"", ""878"": ""Science Fiction""}",,1499,"[{""id"": 233, ""name"": ""japan""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 10278, ""name"": ""ninja""}]","The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Golden Harvest Pictures"", ""id"": 969}, {""name"": ""Clearwater Holdings Limited"", ""id"": 53677}]",3/17/93,42000000,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Turtles Are Back....In Time.,Teenage Mutant Ninja Turtles III,5.1,184,1993,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1993,1.10558531,46434583.02,23217291.51, Action
22000000,"{""28"": ""Action"", ""12"": ""Adventure"", ""80"": ""Crime"", ""878"": ""Science Fiction"", ""53"": ""Thriller""}",,5550,"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 33699, ""name"": ""policeman""}, {""id"": 184213, ""name"": ""robocop""}]","The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.","[{""name"": ""Orion Pictures"", ""id"": 41}]",4/17/93,10696210,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",He's back to lay down the law.,RoboCop 3,4.2,305,1993,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1993,1.10558531,11825572.65,24322876.82, Action
25000000,"{""28"": ""Action"", ""12"": ""Adventure"", ""18"": ""Drama"", ""36"": ""History"", ""37"": ""Western""}",,11969,"[{""id"": 4948, ""name"": ""retirement""}, {""id"": 5074, ""name"": ""wyatt earp""}, {""id"": 6145, ""name"": ""right and justice""}, {""id"": 6165, ""name"": ""historical figure""}]","Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.","[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]",12/25/93,56505065,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Justice is coming.,Tombstone,7.4,626,1993,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1993,1.10558531,62471169.8,27639632.75, Action
0,"{""28"": ""Action"", ""12"": ""Adventure"", ""18"": ""Drama"", ""53"": ""Thriller""}",,10413,"[{""id"": 1563, ""name"": ""prisoner""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2434, ""name"": ""liberation""}, {""id"": 4917, ""name"": ""shelter""}]",Escaped convict Sam Gillen single handedly takes on ruthless developers determined to evict Clydie - a widow with two young children. Nobody knows who Sam is.,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",1/15/93,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","When the law can't protect the innocent,  the only hero left is an outlaw.",Nowhere to Run,5.5,119,1993,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1.10558531,0,0, Action
2600000,"{""28"": ""Action"", ""12"": ""Adventure"", ""35"": ""Comedy""}",,13064,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 193817, ""name"": ""rollerblade""}]","Mitchell Goosen is sixteen/seventeen year old kid from California who loves to surf and roller blade. Yet, his parents, who are two zoologists were given a grant to work in Australia. The only problem was: Mitchell couldn't go with them. So, he gets sent to stay with his aunt, uncle, and cousin in Cincinnati, Ohio. When he arrives, he meets his cousin who is also his new roommate for the next six months: Wiley. Mitchell then goes to school and gets on the bad side the high school hockey players. Mitchell and Wiley end up enduring weeks of torture from the guys. Then, the big guys and Mitchell and Wiley have to learn to get along to try to beat the Central High School rivals in a competition down Devil's Backbone",[],9/17/93,2850263,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",There are two kinds of people: those who get AIRBORNE...and those who don't.,Airborne,6.1,20,1993,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1.10558531,3151208.902,2874521.806, Action
10000000,"{""28"": ""Action"", ""35"": ""Comedy"", ""80"": ""Crime""}",,26352,"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 2151, ""name"": ""drug crime""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 155790, ""name"": ""private detective""}, {""id"": 222423, ""name"": ""blast""}]","A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.","[{""name"": ""Caravan Pictures"", ""id"": 175}, {""name"": ""Hollywood Pictures"", ""id"": 915}]",11/23/94,29392418,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",He's armed and dangerously funny.,A Low Down Dirty Shame,6,31,1994,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,33327898.61,11338944.15, Action
0,"{""28"": ""Action"", ""35"": ""Comedy""}",,12207,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 12965, ""name"": ""duel""}]","Returning home with his father after a shopping expedition, Wong Fei-Hong is unwittingly caught up in the battle between foreigners who wish to export ancient Chinese artifacts and loyalists who don't want the pieces to leave the country. Fei-Hong must fight against the foreigners using his Drunken Boxing style, and overcome his father's antagonism as well.","[{""name"": ""Paragon Films Ltd."", ""id"": 3055}, {""name"": ""Golden Harvest Company Ltd."", ""id"": 6379}]",2/3/94,0,102,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",He's got a secret weapon with a lot of kick.,The Legend of Drunken Master,7.2,242,1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,0,0, Action
35000000,"{""28"": ""Action"", ""12"": ""Adventure"", ""53"": ""Thriller""}",,11667,"[{""id"": 407, ""name"": ""dictator""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": ""53""62, ""name"": ""liberation of hostage""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 10076, ""name"": ""street fighter""}, {""id"": 150""53"", ""name"": ""united nations""}, {""id"": 41645, ""name"": ""based on video game""}]",Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Capcom"", ""id"": 7220}]",12/22/94,99423521,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",The fight to save the world is on!,Street Fighter,4.1,325,1994,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,112735775.2,39686304.53, Action
115000000,"{""28"": ""Action"", ""53"": ""Thriller""}",,36955,"[{""id"": 470, ""name"": ""spy""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 3546, ""name"": ""florida keys""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 161520, ""name"": ""terrorist plot""}, {""id"": 167444, ""name"": ""top secret""}, {""id"": 167451, ""name"": ""woman with glasses""}, {""id"": 167455, ""name"": ""hit with a telephone""}, {""id"": 167461, ""name"": ""truth serum""}, {""id"": 167466, ""name"": ""mushroom cloud""}, {""id"": 167467, ""name"": ""jackhammer""}, {""id"": 217421, ""name"": ""key west""}]","Harry Tasker is a secret agent for the United States Government. For years, he has kept his job from his wife, but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by them.","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Lightstorm Entertainment"", ""id"": 574}]",7/14/94,378882411,141,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]","When he said I do, he never said what he did.",True Lies,6.8,1116,1994,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,429612649.8,130397857.7, Action
50000000,"{""28"": ""Action"", ""12"": ""Adventure"", ""35"": ""Comedy"", ""10751"": ""Family""}",,11212,"[{""id"": 1009, ""name"": ""baby""}, {""id"": 160488, ""name"": ""hoodlum""}, {""id"": 196581, ""name"": ""lost child""}]","Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents; especially the three enterprising kidnapers who pretend to be photographers from the newspaper. Successfully kidnaping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",7/1/94,16671505,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",No bib. No crib. No problem.,Baby's Day Out,5.8,274,1994,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1.133894415,18903726.41,56694720.75, Action
45000000,"{""28"": ""Action"", ""53"": ""Thriller""}",,2636,"[{""id"": 16""53"", ""name"": ""explosive""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 159358, ""name"": ""explosives expert""}]","May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.","[{""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Iguana Producciones"", ""id"": 11134}]",10/7/94,170362582,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The government taught him to kill. Now he's using his skills to help a woman seek revenge against the Miami underworld.,The Specialist,5.5,313,1994,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,193173180.3,51025248.68, Action
45000000,"{""28"": ""Action"", ""12"": ""Adventure"", ""80"": ""Crime"", ""53"": ""Thriller""}",,8987,"[{""id"": 1261, ""name"": ""river""}, {""id"": 1621, ""name"": ""robber""}, {""id"": 16""80"", ""name"": ""boston""}, {""id"": 2492, ""name"": ""bank robber""}, {""id"": 5""80""9, ""name"": ""marriage crisis""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 8158, ""name"": ""rafting""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 2331""53"", ""name"": ""white water rafting""}]","While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""David Foster Productions"", ""id"": 496}, {""name"": ""Turman-Foster Company"", ""id"": 662}]",9/30/94,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The vacation is over,The River Wild,6.1,210,1994,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,0,51025248.68, Action
50000000,"{""28"": ""Action"", ""53"": ""Thriller""}",,9624,"[{""id"": 1721, ""name"": ""fight""}, {""id"": 3355, ""name"": ""inuit""}, {""id"": 5175, ""name"": ""petrol""}, {""id"": 6129, ""name"": ""company""}, {""id"": 98""80"", ""name"": ""alaska""}, {""id"": 1613""18"", ""name"": ""enviromental""}]","Forrest Taft is an environmental agent who works for the Aegis Oil Company in Alaska. Aegis Oil's corrupt CEO, Michael Jennings, is the kind of person who doesn't care whether or not oil spills into the ocean or onto the land, just as long as it's making money for him.","[{""name"": ""Warner Bros."", ""id"": 6194}]",2/18/94,49000000,102,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",His Battle To Save The Alaskan Wilderness And Protect Its People Can Only Be Won...,On Deadly Ground,4.5,104,1994,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,55560826.34,56694720.75, Action
26000000,"{""28"": ""Action"", ""14"": ""Fantasy"", ""878"": ""Science Fiction""}",,8011,"[{""id"": 233, ""name"": ""japan""}, {""id"": 242, ""name"": ""new york""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 1629, ""name"": ""morocco""}, {""id"": 46958, ""name"": ""good and bad""}]","Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.","[{""name"": ""Trans-Film"", ""id"": 2662}, {""name"": ""Initial Groupe"", ""id"": 22240}, {""name"": ""Lumi\u00e8re Pictures"", ""id"": 25129}, {""name"": ""Fallingcloud"", ""id"": 30655}]",11/29/94,36800000,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",Highlander: The Final Dimension,4.5,110,1994,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1994,1.133894415,41727314.47,29481254.79, Action
30000000,"{""28"": ""Action"", ""12"": ""Adventure"", ""80"": ""Crime""}",,1637,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 822, ""name"": ""airport""}, {""id"": 992, ""name"": ""bus""}, {""id"": 2776, ""name"": ""bus ride""}, {""id"": 3306, ""name"": ""highway""}, {""id"": 157251, ""name"": ""bomb planting""}]","Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",6/9/94,350448145,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Get ready for rush hour,Speed,6.8,1783,1994,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.133894415,397371194.4,34016832.45, Action
